,chain,draw,"('posterior', 'BetaGeoModel::alpha')","('posterior', 'BetaGeoModel::r')","('posterior', 'BetaGeoModel::phi')","('posterior', 'BetaGeoModel::kappa')","('posterior', 'BetaGeoModel::a')","('posterior', 'BetaGeoModel::b')","('sample_stats', 'acceptance_rate')","('sample_stats', 'diverging')","('sample_stats', 'tree_depth')","('sample_stats', 'energy')","('sample_stats', 'lp')","('sample_stats', 'step_size')","('sample_stats', 'max_energy_error')","('sample_stats', 'n_steps')","('sample_stats', 'process_time_diff')","('sample_stats', 'perf_counter_diff')","('sample_stats', 'energy_error')","('sample_stats', 'step_size_bar')","('sample_stats', 'perf_counter_start')"
10,0,10,4.261959605062084,0.23200739426108064,0.24900322869873626,3.8111717297566914,0.9489940658347636,2.8621776639219276,0.9999785958204859,False,3,9592.457465828124,-9589.110259109755,0.39452287278432063,-0.11838482096936787,7.0,0.013236756000001293,0.03738618106581271,-0.08984917461384612,0.36314976079478506,1223784.913642518
11,0,11,4.05600813910302,0.24436401902142738,0.22201297901189193,3.404680662758259,0.7558832965231437,2.6487973662351156,0.7982698700102967,False,3,9593.043276158764,-9591.539859822135,0.39452287278432063,0.44261300565449346,7.0,0.01386777200000111,0.02590793394483626,0.4108591979584162,0.36314976079478506,1223784.951335414
12,0,12,4.869347693271511,0.25284992405569445,0.21891246740911408,2.6879771763006914,0.5884317160033676,2.099545460297324,0.9735419185440974,False,4,9596.042149288316,-9591.143154744319,0.39452287278432063,-0.41960441647825064,11.0,0.02217134200000004,0.04617910017259419,-0.3170199675296317,0.36314976079478506,1223784.977549563
13,0,13,4.416115295517684,0.24746119799484895,0.2598264546410712,4.815797076006963,1.2512714805297265,3.564525595477237,0.9888867979028808,False,3,9593.594412955179,-9591.491855917486,0.39452287278432063,-0.23813076306942094,7.0,0.013847162000001134,0.028044837061315775,0.04043850394555193,0.36314976079478506,1223785.024044378
14,0,14,4.652804057098279,0.2534938463769635,0.23110578137603108,3.651496790258306,0.8438820189047154,2.807614771353591,0.9686474457846715,False,2,9593.086123233817,-9588.84811669623,0.39452287278432063,-0.28479592792245967,3.0,0.007648881000001495,0.007660465082153678,-0.28479592792245967,0.36314976079478506,1223785.052391229
15,0,15,4.086935920003371,0.2371288413960462,0.23054844251385698,3.3888603446929637,0.7812964743659353,2.6075638703270285,0.9437834285580992,False,4,9590.497785931635,-9589.463165748837,0.39452287278432063,0.13319915593638143,15.0,0.02730653500000102,0.027515711029991508,0.09665355219658522,0.36314976079478506,1223785.06059062
16,0,16,4.569446892098514,0.2400489387698873,0.24497731105769313,2.6902104011910977,0.659040510263233,2.0311698909278646,0.9840520549150701,False,3,9591.010770630224,-9588.979903800702,0.39452287278432063,-0.11263147850695532,7.0,0.012822571000000949,0.012978218961507082,-0.01725836684454407,0.36314976079478506,1223785.088664557
17,0,17,4.432023284015168,0.2328025444386662,0.23934154753361656,3.634652995359927,0.8699234726571398,2.7647295227027873,0.9553540604375249,False,3,9590.6056794431,-9589.23134371383,0.39452287278432063,0.14360204270269605,7.0,0.012942562999999296,0.012961116852238774,0.028601484633327345,0.36314976079478506,1223785.102173201
18,0,18,4.914254174359827,0.2553995119519245,0.21901981296677667,4.4666489706061085,0.9782846221303955,3.4883643484757134,0.9940262666583645,False,4,9590.881558826068,-9589.901518013052,0.39452287278432063,-0.1283693454497552,15.0,0.027997334000001928,0.030270142015069723,-0.11337751310202293,0.36314976079478506,1223785.115653943
19,0,19,4.2758170783082,0.24627773667832095,0.2619186117660834,3.79668660247288,0.9944228842305843,2.8022637182422954,0.8894873619588343,False,4,9593.740218498593,-9589.80670052644,0.39452287278432063,0.2244222239805822,11.0,0.019940953000002537,0.019979452015832067,0.12050863739750639,0.36314976079478506,1223785.1462308
20,0,20,4.231393035588368,0.2352637611391738,0.2520589198531707,2.169032042284239,0.5467238737050821,1.622308168579157,1.0,False,3,9590.401874583398,-9590.080224493911,0.39452287278432063,-0.13758784460333118,7.0,0.013030878999998663,0.013029921101406217,-0.062184853237340576,0.36314976079478506,1223785.16680118
21,0,21,5.132732066051129,0.2640894530998435,0.26672666532512923,3.3266829217465745,0.8873150423115217,2.439367879435053,0.98109104898235,False,3,9592.09649885181,-9591.383583704112,0.39452287278432063,0.10307808769721305,7.0,0.012832763999998775,0.013140626018866897,0.10307808769721305,0.36314976079478506,1223785.180367627
22,0,22,4.762147461654118,0.25425279810167134,0.2503367821375716,2.509450002468562,0.6282076385531009,1.881242363915461,0.9253885711206321,False,3,9592.671986649872,-9589.10295478588,0.39452287278432063,0.2285388524778682,7.0,0.012909562000000818,0.012908815173432231,-0.14523960778387845,0.36314976079478506,1223785.194045378
23,0,23,4.758296070637916,0.2513026543189109,0.25872139291546237,3.4681359283052924,0.8972809581913054,2.570854970113987,0.9596731479100643,False,3,9590.631539508902,-9589.327815314704,0.39452287278432063,0.0858680384226318,7.0,0.012965971999999937,0.012964918045327067,0.023220120021505863,0.36314976079478506,1223785.207197205
24,0,24,5.389922711052037,0.26247916365624857,0.23965921681693855,3.916801377325931,0.9386975505174389,2.978103826808492,0.8512577533698769,False,3,9594.593784776407,-9591.591515084414,0.39452287278432063,0.3428058140161738,7.0,0.01333767199999869,0.013337236130610108,0.19601864275136904,0.36314976079478506,1223785.220766651
25,0,25,5.002307136442906,0.24958073339068668,0.2124943989448517,4.082668961255706,0.8675442870128333,3.215124674242873,0.9844406592298065,False,4,9593.255713043438,-9590.838565926837,0.39452287278432063,-0.24521139412718185,15.0,0.025713343999999694,0.025712725007906556,-0.12190088536772237,0.36314976079478506,1223785.234674114
26,0,26,4.665402314112741,0.25660205961070726,0.21836445540814062,3.7962891108485053,0.8289746042622882,2.967314506586217,0.9999999999999998,False,2,9591.104251841578,-9589.987732533858,0.39452287278432063,-0.09908938798616873,3.0,0.006388681000000673,0.006388003937900066,-0.04592664983465511,0.36314976079478506,1223785.260944166
27,0,27,4.640044944701095,0.2518618140703031,0.2763051185766752,2.256566119234112,0.6235007691510892,1.6330653500830232,0.9957137962958412,False,4,9592.44729618669,-9589.87658525163,0.39452287278432063,0.08995962848348427,15.0,0.02572874399999847,0.025728425942361355,-0.07489546116994461,0.36314976079478506,1223785.267850295
28,0,28,5.227820648296727,0.27344928977840927,0.2353282417134236,2.9031333551778316,0.6831892679335911,2.21994408724424,0.9451837845054407,False,4,9593.184833140447,-9591.051362131439,0.39452287278432063,0.09706084790377645,15.0,0.02552353399999774,0.02552791708149016,0.05562505954003427,0.36314976079478506,1223785.294116346
29,0,29,3.8228872743825706,0.22931744084440517,0.2847280488452489,2.3843846266510114,0.6789011824429497,1.7054834442080617,0.9567487217779926,False,4,9593.283323851952,-9591.034933258346,0.39452287278432063,0.12122196380005335,15.0,0.02513674199999727,0.02516299905255437,0.025274482622990035,0.36314976079478506,1223785.320874921
30,0,30,4.977831178457627,0.2484483378997228,0.19554884603966813,3.636369838858874,0.7110879257623067,2.9252819130965673,0.9140141433463737,False,4,9595.684475786655,-9593.460913492798,0.39452287278432063,0.3001566919792822,15.0,0.026885948000000326,0.026890181936323643,0.12704472311088466,0.36314976079478506,1223785.346317033
31,0,31,4.508535793790278,0.2442103226056186,0.2670119237713905,2.994718181823417,0.7996254628818313,2.1950927189415856,0.9953963115837217,False,3,9593.779158334446,-9588.925933360202,0.39452287278432063,-0.237848281612969,7.0,0.01279865800000124,0.012794610112905502,-0.237848281612969,0.36314976079478506,1223785.373489328
32,0,32,4.609891455261434,0.2462372121599276,0.23978276289016237,3.589069438826817,0.8605969862465388,2.7284724525802786,0.8721024872934757,False,4,9590.943251984945,-9588.434709094838,0.39452287278432063,0.31006810713188315,11.0,0.019356361999999905,0.019355822820216417,-0.045533728631198755,0.36314976079478506,1223785.386571251
33,0,33,4.184125163042373,0.2306394289210972,0.24239467094570968,2.9536901991339666,0.7159587638946455,2.237731435239321,0.9666831451666502,False,4,9589.452475144904,-9588.990218493156,0.39452287278432063,0.06666773532197112,15.0,0.02716914099999812,0.03803681209683418,0.03961944348338875,0.36314976079478506,1223785.406187086
34,0,34,4.3150752563471375,0.24064411505301891,0.24004131839776588,3.3819398343126226,0.8118052965703239,2.5701345377422986,0.99369987016005,False,3,9589.494704165505,-9588.355174165366,0.39452287278432063,-0.04455074148972926,7.0,0.012781062000001953,0.014359585009515285,-0.04455074148972926,0.36314976079478506,1223785.444540613
35,0,35,4.0144387020747745,0.2317562080878713,0.2551137205188592,3.4878520693528436,0.8897989180320062,2.598053151320838,0.9419934483314162,False,3,9589.756467132438,-9589.070629135287,0.39452287278432063,0.09736618226816063,7.0,0.013149871999999618,0.013197029009461403,0.02934867483054404,0.36314976079478506,1223785.45916151
36,0,36,4.161477515288547,0.24208834586345715,0.22965660665379728,3.254284599106616,0.7473679581165384,2.5069166409900774,0.9089356154457586,False,4,9590.76697412959,-9589.669862180323,0.39452287278432063,0.20246548853538116,15.0,0.02545674399999953,0.02545631187967956,0.1557198393802537,0.36314976079478506,1223785.472606251
37,0,37,4.092408655635009,0.23216379259045403,0.2622204385674878,3.4046032194538314,0.8927565493534645,2.511846670100367,0.8697882347556121,False,3,9592.701387123176,-9589.195354399031,0.39452287278432063,0.42795486410614103,7.0,0.017042251999999536,0.017061712918803096,-0.13105071199061058,0.36314976079478506,1223785.498321776
38,0,38,4.092408655635009,0.23216379259045403,0.2622204385674878,3.4046032194538314,0.8927565493534645,2.511846670100367,0.5596841277359619,False,2,9597.829642735453,-9589.195354399031,0.39452287278432063,1.7608546033807215,3.0,0.007039380999998457,0.007052736124023795,0.0,0.36314976079478506,1223785.515634101
39,0,39,4.701602640638606,0.2502000770902297,0.252435807977804,2.4344995051213956,0.6145548495968836,1.8199446555245122,1.0,False,4,9589.720061703432,-9589.0698973991,0.39452287278432063,-0.041027750812645536,15.0,0.026698444000000876,0.03869174304418266,-0.00943960876793426,0.36314976079478506,1223785.534546502
40,0,40,4.248886341724755,0.24254226644008892,0.2532881398156013,3.625908067910098,0.9183995096633296,2.707508558246768,0.963945494367339,False,3,9589.821049578139,-9588.785772080355,0.39452287278432063,0.08483009259180108,7.0,0.013021361999999925,0.01302081998437643,0.0023704254381300416,0.36314976079478506,1223785.57354186
41,0,41,4.224995168803854,0.23215413491317574,0.2522921805263397,2.9812420007913474,0.7521440450563569,2.2290979557349906,0.9930691351449671,False,3,9589.510203331072,-9588.667807648617,0.39452287278432063,-0.04998369924578583,7.0,0.012599972000000292,0.012604700867086649,-0.022657784995317343,0.36314976079478506,1223785.586809792
42,0,42,4.194251042329482,0.2328631589469962,0.26359638824707177,3.4871637156801025,0.9192037606795137,2.567959955000589,0.9539666699593614,False,3,9590.58485243503,-9589.378657659065,0.39452287278432063,0.10108020273401053,7.0,0.012554071000000278,0.012553298147395253,0.06109013630521076,0.36314976079478506,1223785.599662704
43,0,43,4.568584391832376,0.25032391608723403,0.25152273870669845,2.2298893385059326,0.5608678734338803,1.669021465072052,0.9988827766952424,False,3,9590.120916125119,-9589.661838905022,0.39452287278432063,-0.06866176251605793,7.0,0.014479463000000692,0.014478789875283837,-0.0036544422764563933,0.36314976079478506,1223785.612457514
44,0,44,4.425783251245703,0.24398779881624844,0.2747616595732325,2.362856821412856,0.6492224615853294,1.7136343598275265,0.9958162238270436,False,4,9590.201233286105,-9589.329704117155,0.39452287278432063,-0.08979244593683688,15.0,0.02536074300000024,0.025360107887536287,-0.03822023300926958,0.36314976079478506,1223785.627194216
45,0,45,4.5816581757155435,0.24475027383885323,0.2649963315549762,2.0980891465250524,0.5559859271044498,1.5421032194206026,0.9692091691476542,False,3,9590.420073893203,-9589.883868461979,0.39452287278432063,0.05557313952158438,7.0,0.013478872000000308,0.01347824209369719,0.03005445096823678,0.36314976079478506,1223785.652817037
46,0,46,4.731881515388211,0.25464543213561075,0.29686813428379316,1.865810178412095,0.5538995865929099,1.3119105918191853,0.8977985185149073,False,3,9593.449032017323,-9592.75149239567,0.39452287278432063,0.17558566881416482,7.0,0.012943970999998555,0.01294351601973176,0.048220312426565215,0.36314976079478506,1223785.666577193
47,0,47,4.58861949461617,0.2604684934731978,0.2874179683752883,1.9242243215890427,0.5530566452094401,1.3711676763796026,0.7577795646118607,False,2,9595.974808482231,-9592.432949416529,0.39452287278432063,0.616151932063076,3.0,0.007061680999999709,0.015069418121129274,0.07496734214146272,0.36314976079478506,1223785.679783922
48,0,48,4.762920009958603,0.24393170871335576,0.27147139594350717,1.7613933496162326,0.4781679114259286,1.283225438190304,0.9772356686689829,False,4,9594.674154777178,-9592.597493473633,0.39452287278432063,-0.13683895275607938,15.0,0.02597624399999887,0.04997348110191524,0.009918958043272141,0.36314976079478506,1223785.695204757
49,0,49,4.132542296646537,0.24367068761036345,0.2934780869585557,2.0379151340920796,0.598083434937232,1.4398316991548474,0.9969123883700715,False,4,9594.124627234118,-9591.776041011786,0.39452287278432063,-0.2647953120613238,15.0,0.026190239000001725,0.05006208620034158,-0.03271465597936185,0.36314976079478506,1223785.745487152
50,0,50,5.445701133679955,0.27441889471011477,0.22134499747508538,3.5073644335748906,0.7763375716938384,2.7310268618810523,0.980451431837172,False,4,9594.36433261013,-9591.844105029148,0.39452287278432063,-0.0982470156650379,15.0,0.027737834999999933,0.03994460287503898,-0.08501033352331433,0.36314976079478506,1223785.795847452
51,0,51,5.3153425128965655,0.27738229553947097,0.24005139353716035,3.519759120675611,0.8449230818333106,2.6748360388423005,0.9900494647554474,False,3,9592.916778042201,-9591.535771519544,0.39452287278432063,-0.03866797008777212,7.0,0.012689672000000485,0.01268920418806374,0.018161193322157487,0.36314976079478506,1223785.83609677
52,0,52,4.238073418449748,0.2280767051032978,0.22349878561484482,4.121937821490173,0.9212480974829527,3.20068972400722,0.9690151805497298,False,3,9594.366031660778,-9590.087965360679,0.39452287278432063,0.11351176354583004,7.0,0.012689571999999316,0.012688905000686646,0.008194576132154907,0.36314976079478506,1223785.849040486
53,0,53,4.199956797563755,0.240440519081777,0.2608473080478646,3.9535459970381024,1.0312718305708,2.9222741664673024,0.9169174050725807,False,3,9592.42592418243,-9589.757259658083,0.39452287278432063,0.2080796293248568,7.0,0.012814362000000301,0.012813609791919589,0.024947516167230788,0.36314976079478506,1223785.861984203
54,0,54,4.170848837277485,0.2409208356308016,0.25717382678036227,3.8641587793467007,0.9937605005715245,2.870398278775176,1.0,False,2,9589.855447346506,-9589.42513014707,0.39452287278432063,-0.11844756983191473,3.0,0.006376590999998655,0.006376204080879688,-0.030061336277867667,0.36314976079478506,1223785.875446544
55,0,55,4.611072809307444,0.2398980644474784,0.23091550529812407,2.6416306104112586,0.6099934672141077,2.031637143197151,0.966747072769154,False,3,9590.815363419266,-9590.083892377797,0.39452287278432063,0.128174923660481,7.0,0.01261026199999904,0.012609801022335887,0.09095366825749807,0.36314976079478506,1223785.88207426
56,0,56,3.9711622370169968,0.2454832578755273,0.23715079239457415,2.506209010914576,0.5943494528448137,1.9118595580697624,0.8007466338008455,False,4,9594.12843115387,-9592.741763121652,0.39452287278432063,0.581699688838853,15.0,0.026029544000000016,0.026028440101072192,0.581699688838853,0.36314976079478506,1223785.894937373
57,0,57,4.068098238782812,0.24245369423977822,0.23981377823007652,2.5819544722481966,0.6191882572078833,1.9627662150403133,1.0,False,1,9592.396445771476,-9590.62638213413,0.39452287278432063,-0.3586551770258666,1.0,0.0031745899999968685,0.0031736509408801794,-0.3586551770258666,0.36314976079478506,1223785.921290829
58,0,58,4.309273825520754,0.23528167499527186,0.25050043799184823,4.035514606364593,1.0108981764168317,3.0246164299477614,1.0,False,3,9592.139817263793,-9589.219112725232,0.39452287278432063,-0.3719368754191237,7.0,0.014392761999999948,0.014391886070370674,-0.33825913955843134,0.36314976079478506,1223785.924717492
59,0,59,4.6164098296993235,0.24496922751990505,0.20708621170433125,4.931376751705251,1.021220129997451,3.9101566217078,0.9811827591501411,False,4,9592.265290134306,-9590.59048648005,0.39452287278432063,0.10759917245923134,15.0,0.02821703300000067,0.05224958900362253,-0.0366159766963392,0.36314976079478506,1223785.939421393
60,0,60,4.859772851242692,0.2539486543092462,0.24189181845947202,4.132225898147768,0.9995516367882886,3.132674261359479,0.8946754125329281,False,3,9592.397613812898,-9589.4579780151,0.39452287278432063,0.20783932787344384,7.0,0.01301747199999781,0.02501469198614359,0.02840435420148424,0.36314976079478506,1223785.991979397
61,0,61,4.854176926275589,0.2312219353880793,0.2787547454509725,2.592475059893495,0.7226647254086059,1.869810334484889,0.5830120418159354,False,4,9598.786629531098,-9595.120248200208,0.39452287278432063,1.3890822367429791,15.0,0.026574230000001364,0.05714242300018668,1.082231123071324,0.36314976079478506,1223786.017277202
62,0,62,4.185784303808704,0.25727606068548803,0.2753437014444966,2.3196293157470422,0.6386953217769555,1.6809339939700867,0.9992927998735265,False,2,9596.36698020084,-9592.670226620705,0.39452287278432063,-1.0449159083636914,3.0,0.006750191000001848,0.007032335037365556,-0.5501742752348946,0.36314976079478506,1223786.075016053
63,0,63,4.5916939148505245,0.24744692883605374,0.27572344854210346,2.2007838379481233,0.6068077092947823,1.5939761286533412,0.8873498564320971,False,2,9594.921887065695,-9589.826005227418,0.39452287278432063,-0.5815464731567772,3.0,0.006795391000000706,0.00680452398955822,-0.5815464731567772,0.36314976079478506,1223786.082625616
64,0,64,4.8596748236561815,0.25691421754416915,0.25239353563222855,1.92104025164898,0.4848581412055121,1.4361821104434678,0.9502827027615175,False,3,9592.172731207527,-9591.552658149949,0.39452287278432063,0.096476404061832,7.0,0.012821662000000345,0.013095824047923088,0.04021960987847706,0.36314976079478506,1223786.090238278
65,0,65,4.830032123192062,0.2538488036427652,0.2512223361957785,1.9625373885982387,0.4930332276352119,1.4695041609630268,0.9944084042348055,False,4,9592.07260424512,-9591.223770058925,0.39452287278432063,-0.11671882809241652,15.0,0.026394634999999056,0.02693978394381702,0.0027714394382201135,0.36314976079478506,1223786.104089538
66,0,66,4.658902598402262,0.25585547727884694,0.26079807712324143,2.280444771306209,0.5947356113424094,1.6857091599637994,1.0,False,3,9591.754709029472,-9589.633590213623,0.39452287278432063,-0.09658020542519807,7.0,0.01247877200000147,0.013102025026455522,-0.03286048013615073,0.36314976079478506,1223786.131667652
67,0,67,4.567460076053226,0.2537046557213493,0.2563813641773528,2.148024367524549,0.5507134176321393,1.5973109498924096,0.9750947590120768,False,3,9590.786136147633,-9590.084937462962,0.39452287278432063,0.050283419021070586,7.0,0.015532591000003038,0.018340974114835262,0.042407774839375634,0.36314976079478506,1223786.145280801
68,0,68,4.435239051463757,0.2315084726877327,0.23349783712435293,2.4793807945138413,0.5789300529266417,1.9004507415871996,0.9092597866244155,False,3,9593.124248705484,-9590.994316863724,0.39452287278432063,0.20456173960155866,7.0,0.01325266300000294,0.018502681981772184,0.155132675965433,0.36314976079478506,1223786.163927689
69,0,69,4.9314824355584035,0.2529115667410218,0.24027603489639132,3.9858192534692023,0.9576968460372745,3.028122407431928,1.0,False,3,9591.57148370573,-9589.531005403893,0.39452287278432063,-0.20219719191845797,7.0,0.012810672000000523,0.013041120953857899,-0.18511934359230509,0.36314976079478506,1223786.182716585
70,0,70,5.471563665123872,0.283373629293731,0.23666637173661015,2.335268235758701,0.5526794603887665,1.7825887753699345,0.9456617104259044,False,3,9594.247567473263,-9593.850234098873,0.39452287278432063,0.12751835412200307,7.0,0.012740971999999573,0.01274030702188611,0.12751835412200307,0.36314976079478506,1223786.196018618
71,0,71,5.492050967784021,0.27852245483512,0.21946772895937844,2.5140606296547694,0.5517551768565172,1.962305452798252,0.9878136091549806,False,3,9595.884906263129,-9594.116641946895,0.39452287278432063,-0.10734859362673888,7.0,0.012615370999998987,0.012876913184300065,0.007252510795296985,0.36314976079478506,1223786.209017838
72,0,72,4.668436191244388,0.2554382754784522,0.22760165535939694,6.14781416575438,1.3992526809676469,4.748561484786734,1.0,False,3,9595.886498275646,-9591.400809901497,0.39452287278432063,-0.1889367159910762,7.0,0.0139472629999986,0.013958065072074533,-0.06430543586066051,0.36314976079478506,1223786.222149363
73,0,73,4.339752641424772,0.2458687951323468,0.24641592597077955,2.614375315556294,0.6442237142179531,1.9701516013383407,0.7893964103825456,False,3,9594.89991680383,-9588.97652489357,0.39452287278432063,0.49388289701346366,7.0,0.012774570999997792,0.012778808828443289,0.03712739682123356,0.36314976079478506,1223786.236375241
74,0,74,4.710791291973466,0.2492820177549158,0.24552627427799048,3.203546843609982,0.7865549209865751,2.416991922623407,0.9824227095700896,False,4,9589.500241255175,-9588.47526896098,0.39452287278432063,-0.07895505736269115,11.0,0.01900335299999867,0.01957363309338689,-0.07895505736269115,0.36314976079478506,1223786.249412762
75,0,75,4.420870211104847,0.23879228450402437,0.24970431507652888,3.175483505675472,0.7929319338215085,2.382551571853963,0.9532453953912589,False,4,9591.636981676485,-9588.361540578073,0.39452287278432063,0.10134789542644285,15.0,0.025937234000000586,0.037945107789710164,0.009836463288593222,0.36314976079478506,1223786.269256808
76,0,76,4.618762740355918,0.23888755687787605,0.25934147312312694,2.406393428098147,0.624077616556785,1.7823158115413622,0.8908296741186864,False,3,9591.164403396235,-9589.697680657286,0.39452287278432063,0.23712043886916945,7.0,0.013217764000000187,0.02811903995461762,0.1671079005136562,0.36314976079478506,1223786.307515831
77,0,77,4.646207275214741,0.23994410928637247,0.24878404294861384,3.8350385696892055,0.9540964002311499,2.8809421694580553,0.9892991132967736,False,3,9590.66900352964,-9589.567741523482,0.39452287278432063,-0.18695586140893283,7.0,0.012959471999998584,0.024957989109680057,-0.0032619586745568085,0.36314976079478506,1223786.335981987
78,0,78,4.4793559872640625,0.24530712481900943,0.24161797803176946,4.031648394344041,0.974118733176437,3.057529661167604,1.0000000000000002,False,2,9589.781105311658,-9588.6642352169,0.39452287278432063,-0.19540954160947877,3.0,0.006424480999999815,0.00642360607162118,-0.19540954160947877,0.36314976079478506,1223786.361205089
79,0,79,4.660860256639292,0.2501656556545975,0.24090348907841289,3.7846981802283137,0.9117469967257207,2.872951183502593,0.9978318041719485,False,4,9589.84622449197,-9588.621371526619,0.39452287278432063,0.023034259076666785,15.0,0.026182644000002142,0.05018129083327949,-0.01151789724099217,0.36314976079478506,1223786.367886407
80,0,80,4.278251542830102,0.2337402674231411,0.27746000073117477,2.1192728895653925,0.5880134574883726,1.5312594320770199,0.9276406857008663,False,4,9590.821961941392,-9590.29019520548,0.39452287278432063,0.13476137097313767,15.0,0.026524244000000863,0.026532964082434773,0.09587636828655377,0.36314976079478506,1223786.418379813
81,0,81,4.100095453888068,0.2441719328924635,0.2562756239976855,2.7206310685242463,0.697231424753541,2.023399643770705,0.9236599783131174,False,3,9591.249991783992,-9589.550164376134,0.39452287278432063,0.16030021647384274,7.0,0.012926971999998926,0.012926516123116016,0.13000572653436393,0.36314976079478506,1223786.445206391
82,0,82,4.810754549516475,0.24627702642260274,0.2387334448351833,3.5441206848901006,0.8461001400154429,2.6980205448746575,0.9973881896286914,False,4,9590.240928332827,-9589.089348516407,0.39452287278432063,-0.20811939629311382,15.0,0.02569854700000107,0.049649965949356556,-0.09776266954759194,0.36314976079478506,1223786.458421621
83,0,83,4.745974977202804,0.2412283298097728,0.20638133225714814,4.861418695254375,1.003306066986405,3.8581126282679703,0.9829511214182004,False,3,9592.061561602568,-9591.284481960274,0.39452287278432063,0.08822747169688228,7.0,0.01386337199999943,0.025862531969323754,0.045957053247548174,0.36314976079478506,1223786.508391302
84,0,84,4.842900780904887,0.2556005252884464,0.25144515210524154,3.341015023745633,0.8400820308316179,2.500932992914015,1.0,False,3,9591.65380192888,-9589.000548147973,0.39452287278432063,-0.13594681976428546,7.0,0.014491371000001863,0.022485571214929223,-0.13594681976428546,0.36314976079478506,1223786.534600251
85,0,85,4.164686695934549,0.2463053858431811,0.23803052772872088,3.779407173533684,0.8996142840179361,2.8797928895157474,0.6827641630773628,False,3,9593.916578086677,-9589.631056976086,0.39452287278432063,0.6967117541971675,7.0,0.01369546300000124,0.014992014039307833,0.2028573538773344,0.36314976079478506,1223786.557416438
